ID_PESSOA,IDADE,TEMPO_SERVICO,TIPO_PESSOA,SEXO,EST_CIVIL,TEM_CONSIG,QTD_CONSIG
2679,78,61.23,INAT,M,CAS,N,33
2680,67,49.56,INAT,M,DIV,S,2
2681,70,50.15,INAT,M,CAS,S,2
2682,78,60.23,INAT,M,CAS,S,1
2683,31,5.21,ATIVO,M,SOL,S,0
2684,77,59.73,INAT,M,DES,N,0
2685,87,69.68,INAT,M,DIV,S,0
2686,49,30.65,INAT,M,CAS,N,5
2687,38,18.31,ATIVO,F,CON,S,2
2688,79,50.65,INAT,M,DIV,S,0
2689,79,48.23,INAT,M,CAS,S,6
2690,80,61.52,INAT,M,VIU,S,2
2691,88,70.23,INAT,M,CAS,S,2
2692,88,69.27,INAT,M,CAS,N,1
2693,78,44.89,INAT,M,CAS,S,3
2694,84,66.14,INAT,M,CAS,S,2
2695,84,65.61,INAT,M,CAS,N,16
2696,79,,PEN,F,SOL,S,0
2700,94,75.6,INAT,M,CAS,S,0
2701,36,15.27,ATIVO,M,CAS,S,0
2702,81,59.15,INAT,M,CAS,S,1
2703,75,56.7,INAT,M,CAS,S,3
2704,49,31.15,INAT,M,SEP,S,1
2705,65,40.57,INAT,F,CAS,S,5
2706,78,44.89,INAT,M,CAS,S,10
2707,92,73.1,INAT,M,VIU,S,0
2708,88,69.15,INAT,M,CAS,S,0
2709,47,22.1,INAT,M,SOL,S,10
2710,45,28.59,ATIVO,M,CAS,S,5
2711,73,55.56,INAT,M,CAS,N,2
2712,47,28.64,ATIVO,M,CAS,S,6
2713,49,31.13,INAT,M,SOL,S,2
2714,65,40.57,INAT,F,SOL,S,0
2715,47,28.56,INAT,M,DIV,S,1
2716,86,67.21,INAT,M,CAS,N,1
2717,76,58.57,INAT,M,CAS,S,3
2718,47,28.56,ATIVO,M,CAS,S,6
2720,89,71.13,INAT,M,SOL,S,1
2721,89,68.73,INAT,M,CAS,S,2
2722,48,28.66,ATIVO,M,CON,S,5
2723,48,28.64,ATIVO,M,CAS,N,5
2724,90,71.2,INAT,M,CAS,N,1
2725,89,67.56,INAT,M,CAS,S,1
2726,83,66.14,INAT,M,CAS,S,5
2727,50,28.56,ATIVO,M,CAS,S,1
2728,48,28.56,ATIVO,M,CAS,S,5
2730,50,28.56,ATIVO,M,CAS,N,2
2731,49,28.56,ATIVO,M,CAS,N,3
2732,47,28.56,ATIVO,M,CAS,S,4
2734,84,66.7,INAT,M,CAS,N,3
2735,50,28.56,INAT,M,CAS,S,9
2736,90,71.56,INAT,M,CAS,N,1
2737,77,60.52,INAT,M,CAS,N,13
2738,79,63.55,INAT,M,CAS,N,4
2739,46,28.65,INAT,M,CON,N,17
2740,82,60.51,INAT,M,CAS,N,0
2741,83,57.64,INAT,M,CAS,S,0
2742,75,59.57,INAT,M,CAS,S,2
2743,67,43.15,INAT,F,CAS,N,0
2744,69,43.15,INAT,F,SEP,N,0
2745,67,43.15,INAT,F,DIV,S,0
2746,48,28.56,INAT,M,CON,N,16
2747,47,28.56,ATIVO,M,DIV,N,5
2748,32,9.24,ATIVO,M,CAS,S,6
2749,74,55.56,INAT,M,CAS,N,5
2750,77,58.73,INAT,M,CAS,S,2
2751,77,58.21,INAT,M,CAS,S,2
2752,47,28.56,ATIVO,M,CAS,N,9
2753,47,28.56,ATIVO,M,CAS,N,0
2754,70,43.15,INAT,F,DIV,S,0
2755,70,43.15,INAT,F,CON,S,0
2757,47,19.88,INAT,M,DIV,N,2
2758,49,29.56,INAT,M,CAS,S,3
2760,49,29.56,ATIVO,M,DIV,S,2
2762,86,,PEN,F,VIU,N,0
2764,49,29.16,ATIVO,M,CAS,S,2
2765,49,28.56,INAT,M,CAS,S,0
2769,81,63.23,INAT,M,CAS,S,2
2770,94,75.32,INAT,M,CAS,N,2
2771,80,61.23,INAT,M,CAS,S,4
2774,74,56.21,INAT,M,CAS,N,7
2775,88,69.27,INAT,M,VIU,S,3
2776,50,28.56,ATIVO,M,CAS,N,3
2777,50,28.56,ATIVO,M,CON,N,3
2779,50,28.56,ATIVO,M,CON,S,2
2780,50,28.56,INAT,M,CAS,N,0
2785,69,,PEN,F,VIU,N,0
2800,59,28.33,ATIVO,F,DIV,S,4
2812,80,61.56,INAT,M,CAS,S,3
2813,95,45.18,INAT,M,CAS,S,2
2814,75,56.21,INAT,M,CAS,N,1
2815,81,60.23,INAT,M,CAS,N,2
2816,81,60.23,INAT,M,CAS,S,0
2817,63,44.7,INAT,M,CAS,S,0
2818,65,47.19,INAT,M,CAS,N,6
2822,86,66.16,INAT,M,CAS,S,0
2823,88,69.28,INAT,M,CON,N,6
2824,79,55.18,INAT,M,DIV,N,0
2825,74,54.57,INAT,M,CAS,N,10
2826,72,53.57,INAT,M,DIV,N,10
2828,91,72.56,INAT,M,VIU,S,5
2832,87,69.21,INAT,M,CAS,N,0
2834,77,58.21,INAT,M,DIV,N,5
2835,80,61.64,INAT,M,CAS,N,0
2837,25,,PEN,F,SOL,N,3
2839,86,67.73,INAT,M,VIU,S,2
2840,78,53.2,INAT,M,DIV,S,4
2851,75,54.69,INAT,M,CAS,N,1
2852,79,60.23,INAT,M,VIU,N,4
2853,78,55.56,INAT,M,VIU,S,2
2854,76,55.56,INAT,M,DIV,S,8
2855,73,53.69,INAT,M,SEP,S,5
2859,82,61.64,INAT,M,CAS,N,1
2860,86,66.56,INAT,M,CAS,S,0
2861,87,68.27,INAT,M,CAS,N,10
2867,80,59.23,INAT,M,VIU,S,0
2868,79,61.23,INAT,M,CAS,S,4
2869,73,54.69,INAT,M,CAS,N,0
2870,82,59.23,INAT,M,CAS,N,1
2871,62,,PEN,F,SOL,N,1
2872,79,61.47,INAT,M,CAS,N,2
2873,83,66.49,INAT,M,CAS,N,2
2874,83,60.23,INAT,M,VIU,N,1
2875,86,69.21,INAT,M,CAS,S,0
2876,91,72.73,INAT,M,VIU,N,3
2877,76,59.55,INAT,M,CAS,N,3
2878,80,58.55,INAT,M,CAS,N,0
2879,76,55.56,INAT,M,VIU,S,1
2880,79,61.14,INAT,M,CAS,S,0
2881,85,65.15,INAT,M,CAS,S,1
2882,84,60.14,INAT,M,CAS,S,1
2883,80,61.56,INAT,M,CAS,S,0
2884,77,59.57,INAT,M,CAS,N,18
2885,75,57.57,INAT,M,CAS,N,2
2886,83,,PEN,F,DIV,N,0
2887,65,,PEN,F,SOL,N,7
2888,81,62.31,INAT,M,CAS,N,0
2889,97,78.54,INAT,M,CAS,N,1
2890,78,59.73,INAT,M,VIU,N,9
2891,100,80.61,INAT,M,CAS,S,2
2892,58,,PEN,F,DIV,S,10
2893,90,71.16,INAT,M,CAS,N,2
2894,100,81.77,INAT,M,VIU,N,1
2895,95,76.22,INAT,M,VIU,N,2
2896,77,59.73,INAT,M,CAS,S,1
2897,77,59.23,INAT,M,CAS,N,1
2898,90,69.38,INAT,M,CAS,N,1
2899,68,49.56,INAT,M,CAS,N,7
2900,75,57.73,INAT,M,DIV,S,6
2902,50,28.64,INAT,M,CAS,S,4
2903,80,61.23,INAT,M,CAS,N,0
2904,78,59.73,INAT,M,CAS,N,5
2905,73,53.57,INAT,M,CAS,S,1
2906,66,48.7,INAT,M,CAS,N,1
2907,67,48.7,INAT,M,CAS,N,0
2908,82,64.57,INAT,M,VIU,S,2
2909,75,56.57,INAT,M,SOL,S,0
2910,73,51.57,INAT,M,CAS,N,6
2911,84,66.14,INAT,M,CAS,S,4
2912,82,63.55,INAT,M,CAS,N,2
2913,76,59.23,INAT,M,CAS,S,4
2914,92,72.67,INAT,M,CAS,S,3
2915,88,71,INAT,M,CAS,N,3
2916,92,73.62,INAT,M,CON,S,1
2917,76,,PEN,F,CAS,S,0
2918,59,,PEN,F,SOL,S,0
2919,86,69.23,INAT,M,CAS,N,4
2920,80,59.98,INAT,M,DIV,N,4
2921,77,58.71,INAT,M,CAS,S,26
2922,82,61.56,INAT,M,CON,N,0
2923,67,48.2,INAT,M,SOL,S,0
2924,64,44.53,INAT,M,CAS,S,0
2925,63,44.7,INAT,M,DIV,S,1
2926,78,60.65,INAT,M,CAS,S,4
2927,75,56.15,INAT,M,VIU,S,0
2928,87,68.57,INAT,M,CON,S,2
2929,89,69.15,INAT,M,CAS,S,2
2930,75,55.7,INAT,M,CAS,S,4
2931,79,56.56,INAT,M,CON,S,1
2932,74,57.21,INAT,M,CAS,S,0
2933,77,55.2,INAT,M,CAS,S,4
2934,82,58.48,INAT,M,DIV,S,2
2935,77,59.23,INAT,M,CAS,S,4
2936,80,60.07,INAT,M,CAS,S,2
2937,37,18.57,ATIVO,M,CAS,S,2
2938,81,58.48,INAT,M,CAS,S,2
2939,84,65.36,INAT,M,CON,S,3
2940,78,59.23,INAT,M,CON,N,8
2941,70,52.7,INAT,M,CAS,S,7
2942,83,51.83,INAT,M,CAS,S,1
2943,85,55.83,INAT,M,VIU,S,6
2944,81,56.99,INAT,M,CAS,S,1
2945,83,60.32,INAT,M,CAS,N,0
2953,89,70.3,INAT,M,CAS,N,2
2954,68,49.2,INAT,M,CAS,S,7
2955,80,,PEN,F,SOL,N,0
2961,88,,PEN,F,DIV,N,0
2962,95,76.7,INAT,M,CAS,N,0
2964,56,10.41,ATIVO,F,CAS,N,2
2966,35,17.7,ATIVO,F,CON,S,2
2967,50,29.2,INAT,M,CAS,N,1
2968,56,,PEN,F,SOL,N,1
2970,81,62.65,INAT,M,CAS,S,0
2971,71,52.57,INAT,M,CAS,N,1
2972,85,59.15,INAT,M,CAS,N,0
2973,82,60.14,INAT,M,CAS,N,0
2974,80,61.23,INAT,M,CAS,S,1
2975,89,70.99,INAT,M,DES,N,2
2976,92,73.62,INAT,M,CON,N,1
2977,74,54.57,INAT,M,DIV,N,3
2978,91,72.86,INAT,M,VIU,N,1
2979,83,65.56,INAT,M,CAS,N,0
2980,80,61.56,INAT,M,CAS,N,0
2981,68,,PEN,F,SOL,N,0
2982,37,18.57,ATIVO,M,CAS,S,0
2983,88,71.56,INAT,M,CAS,S,3
2984,76,58.23,INAT,M,CAS,S,7
2985,67,42.57,INAT,M,CAS,N,0
2987,59,,PEN,F,SOL,N,0
2988,93,73.99,INAT,M,CAS,N,1
2989,88,70.57,INAT,M,CAS,S,1
2990,50,28.64,ATIVO,M,CAS,S,2
2993,83,59.98,INAT,M,SEP,N,4
2994,87,68.27,INAT,M,VIU,N,3
2995,87,68.15,INAT,M,CAS,N,0
2996,89,70.32,INAT,M,CAS,S,1
3000,94,75.78,INAT,M,CAS,N,4
3001,86,68.57,INAT,M,DIV,N,1
3002,83,64.64,INAT,M,SEP,S,2
3008,90,73.28,INAT,M,VIU,S,0
3009,93,76.89,INAT,M,CAS,N,0
3010,86,,PEN,F,VIU,S,0
3011,87,67.86,INAT,M,CAS,N,2
3012,74,,PEN,F,CAS,S,0
3013,72,,PEN,F,CAS,N,0
3014,56,,PEN,F,SOL,N,7
3015,71,54.15,INAT,M,CAS,N,0
3016,98,79.52,INAT,M,VIU,N,1
3017,80,59.65,INAT,M,CAS,N,0
3018,82,64.23,INAT,M,VIU,N,1
3019,74,56.56,INAT,M,CAS,N,0
3020,83,65.68,INAT,M,CAS,S,1
3021,79,59.55,INAT,M,CAS,N,2
3022,77,59.12,INAT,M,VIU,S,1
3023,78,59.73,INAT,M,CAS,S,7
3024,79,60.23,INAT,M,CAS,S,2
3025,74,55.2,INAT,M,CAS,S,0
3026,90,72.73,INAT,M,VIU,N,1
3027,79,61.14,INAT,M,CAS,N,0
3028,65,,PEN,F,SOL,N,7
3029,84,65.58,INAT,M,CON,N,3
3030,82,61.56,INAT,M,CAS,N,0
3031,74,57.15,INAT,M,CAS,N,2
3032,79,57.55,INAT,M,CAS,N,1
3033,82,65.56,INAT,M,CAS,N,2
3034,75,,PEN,F,VIU,N,0
3035,83,65.56,INAT,M,CAS,N,5
3036,76,59.55,INAT,M,CAS,N,5
3037,84,66.56,INAT,M,CAS,N,1
3039,61,,PEN,F,SEP,N,0
3040,77,56.56,INAT,M,CAS,S,7
3041,94,76.72,INAT,M,VIU,N,2
3042,87,67.56,INAT,M,CAS,N,2
3043,84,67.15,INAT,M,CON,N,1
3044,89,73.49,INAT,M,CAS,N,1
3045,90,70.56,INAT,M,CAS,N,1
3046,60,25.44,ATIVO,F,SOL,S,4
3050,76,59.07,INAT,M,DIV,S,6
3051,81,62.21,INAT,M,CAS,N,2
3052,81,53.2,INAT,M,CAS,S,0
3053,92,49.56,INAT,M,CAS,N,1
3054,84,35.32,INAT,M,CAS,N,1
3055,57,,PEN,F,CAS,N,0
3056,89,70.99,INAT,M,VIU,S,3
3057,75,57.57,INAT,M,CAS,N,5
3058,93,72.65,INAT,M,CAS,S,0
3059,86,67.56,INAT,M,CAS,S,7
3060,96,75.89,INAT,M,VIU,S,0
3061,82,65.56,INAT,M,CAS,S,3
3063,92,72.7,INAT,M,CAS,S,2
3064,77,57.55,INAT,M,CAS,S,2
3065,63,,PEN,F,SOL,S,1
3066,87,68.72,INAT,M,CON,N,4
3067,90,67.68,INAT,M,CAS,N,1
3068,79,61.5,INAT,M,CAS,N,1
3069,79,61.5,INAT,M,CAS,N,2
3070,74,53.57,INAT,M,CAS,S,7
3071,88,70.73,INAT,M,VIU,N,2
3074,77,60.23,INAT,M,CAS,S,1
3075,77,59.73,INAT,M,CAS,S,1
3076,77,58.73,INAT,M,CAS,N,0
3077,76,58.73,INAT,M,CON,N,2
3078,87,69.28,INAT,M,VIU,N,4
3079,77,59.07,INAT,M,CAS,S,0
3080,75,58.13,INAT,M,VIU,N,3
3081,76,58.23,INAT,M,CON,S,2
3084,50,28.64,INAT,M,SOL,S,0
3086,88,69.71,INAT,M,VIU,S,0
3088,50,28.64,ATIVO,M,CAS,N,2
3091,89,43.74,INAT,M,CAS,N,0
3092,76,57.73,INAT,M,CAS,S,5
3093,70,51.2,INAT,M,DIV,S,0
3095,87,69.57,INAT,M,CAS,S,2
3096,83,60,INAT,M,CAS,N,1
3097,80,60.65,INAT,M,CAS,N,2
3098,88,69.73,INAT,M,CAS,N,4
3099,80,62.23,INAT,M,CAS,N,0
3100,86,65.65,INAT,M,DIV,S,3
3101,73,52.53,INAT,M,CON,S,6
3102,80,61.23,INAT,M,CAS,S,1
3104,75,59.57,INAT,M,CAS,N,5
3105,88,69.7,INAT,M,CAS,N,3
3106,87,71,INAT,M,CAS,S,2
3107,74,53.57,INAT,M,CAS,S,1
3108,91,52.96,INAT,M,CAS,N,2
3109,85,66.72,INAT,M,VIU,N,2
3110,50,28.64,ATIVO,M,CAS,S,1
3111,50,28.64,ATIVO,M,SOL,N,0
3112,50,28.64,ATIVO,M,CON,S,6
3114,74,56.71,INAT,M,CAS,N,6
3115,77,59.73,INAT,M,CAS,N,3
3116,77,58.23,INAT,M,CAS,S,2
3117,79,60.23,INAT,M,CAS,N,5
3118,90,74.42,INAT,M,VIU,N,4
3119,88,,PEN,F,SOL,N,0
3120,82,63.23,INAT,M,CAS,S,1
3121,86,65.32,INAT,M,CAS,S,0
3122,85,66.13,INAT,M,VIU,S,0
3123,88,70.57,INAT,M,CAS,N,3
3124,85,65.56,INAT,M,CAS,N,0
3125,70,51.7,INAT,M,SOL,N,0
3126,101,83.18,INAT,M,VIU,N,1
3127,78,59.73,INAT,M,CAS,N,0
3128,75,56.7,INAT,M,CAS,S,2
3129,78,60.65,INAT,M,CAS,N,2
3130,83,64.57,INAT,M,CAS,S,0
3131,88,66.56,INAT,M,CAS,S,1
3132,77,59.36,INAT,M,CAS,S,2
3133,85,66.04,INAT,M,CAS,S,0
3134,84,66.49,INAT,M,CAS,N,1
3135,69,,PEN,F,DIV,N,0
3136,90,71.73,INAT,M,VIU,S,0
3137,82,57.82,INAT,M,CAS,N,2
3138,86,68.73,INAT,M,VIU,N,3
3139,77,55.18,INAT,M,SOL,S,2
3140,79,61.56,INAT,M,CAS,S,4
3141,76,57.15,INAT,M,CAS,S,5
3142,74,56.56,INAT,M,CAS,N,4
3143,75,57.55,INAT,M,CAS,N,18
3144,50,29.16,ATIVO,M,CAS,N,2
3148,86,68.73,INAT,M,CAS,N,1
3149,84,65.15,INAT,M,CAS,N,4
3150,91,74.9,INAT,M,VIU,N,0
3151,88,67.15,INAT,M,CAS,N,5
3152,84,59.54,INAT,M,CAS,S,3
3153,76,60.52,INAT,M,CAS,N,1
3154,78,61.5,INAT,M,CAS,S,5
3155,70,52.15,INAT,M,CAS,N,2
3156,69,51.15,INAT,M,SOL,N,1
3157,71,53.69,INAT,M,CAS,N,0
3158,81,63.15,INAT,M,CAS,S,2
3160,84,66.49,INAT,M,VIU,S,1
3161,81,51.85,INAT,M,CAS,N,4
3162,87,69.21,INAT,M,CAS,S,1
3164,74,52.15,INAT,M,CAS,N,2
3165,68,50.15,INAT,M,SEP,N,14
3167,86,69.21,INAT,M,CAS,N,4
3168,69,,PEN,F,CAS,N,0
3169,79,61.5,INAT,M,CAS,N,3
3170,78,59.55,INAT,M,VIU,N,6
3171,85,68.31,INAT,M,VIU,S,4
3172,77,59.98,INAT,M,CAS,N,6
3174,73,56.56,INAT,M,VIU,S,5
3175,73,55.14,INAT,M,CAS,S,4
3176,76,57.73,INAT,M,CAS,N,0
3177,75,58.57,INAT,M,CAS,N,0
3180,85,60.58,INAT,M,CAS,S,3
3181,88,69.28,INAT,M,CAS,S,3
3182,92,73.52,INAT,M,CAS,S,1
3184,83,60.23,INAT,M,VIU,N,2
3185,83,60.14,INAT,M,CAS,N,1
3186,59,,PEN,F,VIU,N,2
3187,81,58.48,INAT,M,CAS,N,1
3188,80,56.56,INAT,M,CAS,N,3
3189,72,55.56,INAT,M,CAS,S,2
3190,72,52.54,INAT,M,SEP,S,1
3191,72,56.57,INAT,M,CAS,S,5
3192,72,56.57,INAT,M,CAS,S,0
3193,90,71.56,INAT,M,CAS,S,1
3194,73,57.15,INAT,M,CAS,S,0
3195,71,56.57,INAT,M,DIV,S,1
3196,92,75.28,INAT,M,CAS,S,1
3197,90,75.32,INAT,M,VIU,N,5
3198,95,76.1,INAT,M,CAS,S,4
3199,75,57.73,INAT,M,CAS,S,4
3201,77,57.15,INAT,M,CAS,N,8
3202,80,61.64,INAT,M,SEP,S,10
3203,77,58.23,INAT,M,CAS,S,1
3204,75,52.15,INAT,M,CAS,N,3
3205,72,54.2,INAT,M,CAS,N,1
3206,69,51.57,INAT,M,SOL,N,3
3207,73,54.57,INAT,M,CAS,N,6
3208,80,53.42,INAT,M,CAS,N,6
3209,76,57.15,INAT,M,DIV,N,1
3210,81,60.22,INAT,M,CAS,N,2
3211,78,56.15,INAT,M,CAS,S,0
3212,92,62.55,INAT,M,CAS,N,2
3213,75,57.55,INAT,M,CAS,N,1
3214,80,60.48,INAT,M,CAS,N,1
3215,81,61.14,INAT,M,CAS,N,0
3218,75,57.15,INAT,M,CAS,N,0
3219,74,56.15,INAT,M,CAS,N,0
3221,90,71.13,INAT,M,DIV,N,2
3222,81,56.56,INAT,M,VIU,N,3
3224,65,,PEN,F,CAS,S,3
3225,81,62.23,INAT,M,SOL,S,1
3226,86,69.11,INAT,M,DIV,S,3
3227,75,58.15,INAT,M,CAS,N,8
3229,77,59.73,INAT,M,CAS,S,1
3230,78,58.55,INAT,M,CAS,N,1
3231,86,67.56,INAT,M,CAS,N,1
3232,75,58.73,INAT,M,CAS,N,1
3233,77,58.73,INAT,M,CAS,N,1
3234,69,52.57,INAT,M,CAS,N,4
3235,74,56.56,INAT,M,CAS,S,0
3236,75,53.34,INAT,M,CAS,N,2
3237,75,53.57,INAT,M,SEP,N,0
3238,72,54.15,INAT,M,CAS,S,0
3239,76,58.73,INAT,M,CAS,S,0
3240,77,58.73,INAT,M,CAS,S,3
3241,78,60.23,INAT,M,VIU,S,5
3245,81,,PEN,F,DIV,S,0
3246,77,,PEN,F,CAS,S,0
3247,94,69.23,INAT,M,CAS,S,1
3248,76,59.57,INAT,M,CAS,S,4
3249,77,56.03,INAT,M,DIV,N,1
3250,81,62.65,INAT,M,VIU,N,11
3251,81,62.65,INAT,M,CON,N,2
3252,82,63.65,INAT,M,VIU,S,2
3253,80,61.7,INAT,M,CAS,S,3
3254,75,56.15,INAT,M,CAS,N,4
3255,80,59.98,INAT,M,VIU,N,2
3256,78,60.65,INAT,M,CAS,S,4
3257,73,55.2,INAT,M,CAS,N,2
3258,73,55.2,INAT,M,CAS,S,0
3259,78,59.73,INAT,M,CAS,S,1
3260,78,60.23,INAT,M,CAS,S,2
3261,87,69.21,INAT,M,CAS,S,0
3262,88,69.73,INAT,M,CAS,S,0
3263,89,68.57,INAT,M,CAS,N,4
3264,71,55.56,INAT,M,CAS,S,7
3265,72,52.54,INAT,M,CAS,N,6
3266,92,73.94,INAT,M,CAS,N,2
3267,73,55.56,INAT,M,DIV,S,0
3268,75,57.57,INAT,M,CAS,N,1
3269,75,52.57,INAT,M,CAS,S,1
3270,73,56.57,INAT,M,SOL,S,1
3271,87,68.68,INAT,M,CAS,S,3
3272,78,42.4,INAT,M,CAS,S,8
3273,78,59.23,INAT,M,CAS,S,0
3274,87,68.27,INAT,M,CAS,S,0
3275,83,65.56,INAT,M,CAS,S,1
3276,86,69.23,INAT,M,CAS,S,4
3277,80,61.56,INAT,M,CAS,S,1
3278,76,55.56,INAT,M,DIV,S,2
3279,74,57.55,INAT,M,SOL,S,6
3280,78,59.98,INAT,M,CAS,S,6
3281,81,61.56,INAT,M,CAS,S,0
3282,82,63.57,INAT,M,VIU,S,1
3283,85,64.07,INAT,M,CAS,S,1
3284,77,59.55,INAT,M,SEP,S,0
3285,75,58.13,INAT,M,VIU,S,3
3286,77,59.98,INAT,M,CAS,N,11
3291,76,58.57,INAT,M,VIU,N,4
3292,77,58.98,INAT,M,CAS,N,0
3293,88,54.88,INAT,M,CAS,S,1
3294,82,63.23,INAT,M,CAS,S,0
3295,80,62.65,INAT,M,CAS,S,10
3296,89,69.71,INAT,M,CAS,S,1
3297,87,69.57,INAT,M,CAS,N,1
3304,73,55.56,INAT,M,CAS,N,3
3305,68,49.7,INAT,M,CAS,S,8
3307,75,52.15,INAT,M,CAS,S,7
3308,75,57.71,INAT,M,CAS,N,1
3309,75,57.21,INAT,M,CAS,S,0
3310,84,65.56,INAT,M,DIV,S,0
3311,84,60.7,INAT,M,DIV,S,0
3312,78,58.73,INAT,M,VIU,S,6
3313,67,49.15,INAT,M,SOL,N,1
3314,75,53.57,INAT,M,CAS,S,1
3315,73,55.7,INAT,M,DIV,S,2
3316,72,53.2,INAT,M,CAS,S,1
3317,72,54.65,INAT,M,CAS,N,3
3318,77,58.65,INAT,M,CAS,S,2
3319,75,52.57,INAT,M,CAS,S,5
3320,74,56.21,INAT,M,CAS,S,1
3321,74,54.57,INAT,M,CAS,S,4
3322,74,58.57,INAT,M,CAS,S,4
3323,89,66.53,INAT,M,CON,N,3
3324,81,59.57,INAT,M,CAS,S,2
3329,69,,PEN,F,CAS,S,1
3330,78,58.55,INAT,M,CAS,S,1
3331,78,60.23,INAT,M,CON,S,0
3332,78,61.14,INAT,M,CAS,S,3
3333,78,60.23,INAT,M,CAS,N,2
3334,73,57.15,INAT,M,CAS,N,0
3335,68,,PEN,F,SOL,S,0
3336,63,44.7,INAT,M,SOL,N,2
3337,88,70.23,INAT,M,CAS,S,2
3338,93,74.61,INAT,M,CAS,S,2
3339,77,59.73,INAT,M,CAS,N,5
3340,80,55.56,INAT,M,CAS,S,16
3341,78,55.56,INAT,M,CAS,S,0
3342,63,44.7,INAT,M,CAS,S,3
3343,75,57.73,INAT,M,CAS,N,4
3344,76,57.73,INAT,M,CAS,N,3
3345,76,57.73,INAT,M,CAS,S,12
3346,70,49.56,INAT,M,CAS,S,2
3351,68,49.56,INAT,M,CON,S,3
3355,79,64.55,INAT,M,SOL,N,2
3356,79,60.51,INAT,M,CAS,S,4
3357,79,63.55,INAT,M,CAS,S,1
3358,87,68.55,INAT,M,VIU,S,6
3359,77,58.55,INAT,M,CAS,S,2
3360,76,56.56,INAT,M,CAS,N,5
3361,75,56.7,INAT,M,CAS,N,2
3365,86,60.1,INAT,M,CAS,N,1
3366,82,62.57,INAT,M,VIU,S,0
3367,77,61.14,INAT,M,CAS,S,6
3368,87,68.73,INAT,M,CAS,S,8
3369,77,59.23,INAT,M,CAS,N,2
3370,77,59.73,INAT,M,CON,S,2
3371,94,75.61,INAT,M,CAS,N,0
3372,77,59.07,INAT,M,CAS,N,4
3374,77,59.12,INAT,M,SEP,S,0
3375,88,69.69,INAT,M,CON,S,2
3376,88,54.15,INAT,M,DIV,N,1
3377,77,59.98,INAT,M,DIV,S,2
3378,88,70.32,INAT,M,CAS,S,2
3379,79,61.14,INAT,M,CAS,S,0
3380,80,61.14,INAT,M,CAS,S,0
3381,61,,PEN,F,SOL,S,0
3382,91,72.24,INAT,M,CAS,S,1
3383,76,53.15,INAT,M,CAS,N,3
3384,89,54.17,INAT,M,CAS,S,0
3385,75,57.15,INAT,M,CAS,N,5
3386,78,61.14,INAT,M,CAS,S,4
3387,77,59.11,INAT,M,CAS,S,4
3388,78,59.57,INAT,M,CAS,S,7
3389,74,52.55,INAT,M,CAS,S,0
3390,61,,PEN,F,DIV,S,1
3391,68,,PEN,F,SOL,S,0
3398,87,68.73,INAT,M,CAS,S,3
3399,81,63.53,INAT,M,CAS,S,6
3403,88,69.73,INAT,M,VIU,N,3
3405,72,54.69,INAT,M,CAS,S,0
3406,83,64.65,INAT,M,CAS,N,0
3415,50,28.56,ATIVO,M,CON,N,5
3418,79,54.07,INAT,M,CAS,S,0
3419,75,54.07,INAT,M,CAS,N,16
3421,81,63.23,INAT,M,CAS,N,5
3422,80,62.65,INAT,M,CAS,N,1
3423,74,57.57,INAT,M,CAS,N,3
3424,78,61.14,INAT,M,CAS,N,2
3425,83,66.14,INAT,M,CAS,S,3
3426,96,78.19,INAT,M,CAS,S,0
3427,79,60.23,INAT,M,CAS,S,6
3429,77,59.07,INAT,M,CAS,N,1
3430,63,44.7,INAT,M,DIV,N,3
3431,90,71.56,INAT,M,CAS,N,6
3432,79,59.98,INAT,M,CAS,N,1
3440,50,29.16,INAT,M,CAS,S,18
3442,62,29.17,INAT,M,CON,N,0
3447,70,,PEN,F,SOL,S,0
3448,66,49.15,INAT,M,CAS,S,2
3449,76,58.23,INAT,M,CAS,S,7
3450,73,52.57,INAT,M,CAS,S,27
3451,87,69.69,INAT,M,SOL,S,1
3452,69,,PEN,F,CAS,S,0
3453,78,59.73,INAT,M,CAS,S,4
3455,97,79.86,INAT,M,DIV,N,0
3459,50,28.64,ATIVO,M,CAS,N,5
3460,75,57.71,INAT,M,CAS,S,1
3465,64,,PEN,F,CAS,S,0
3466,80,61.14,INAT,M,CAS,N,1
3469,78,58.09,INAT,M,CAS,N,1
3470,74,57.55,INAT,M,SOL,S,10
3471,76,58.13,INAT,M,VIU,N,2
3472,73,56.56,INAT,M,CAS,N,2
3473,75,57.55,INAT,M,CAS,N,1
3474,79,60.56,INAT,M,VIU,N,2
3475,87,69.15,INAT,M,CAS,S,1
3476,90,73.2,INAT,M,CAS,N,2
3477,34,15.15,INAT,M,SOL,N,1
3478,75,57.57,INAT,M,CAS,S,3
3479,74,57.57,INAT,M,CAS,N,3
3480,77,57.57,INAT,M,CAS,N,1
3481,66,,PEN,F,CAS,N,8
3483,50,28.56,ATIVO,M,SOL,S,4
3486,82,63.65,INAT,M,CAS,S,3
3487,79,59.98,INAT,M,CAS,S,2
3488,75,57.15,INAT,M,VIU,N,1
3489,79,57.55,INAT,M,DIV,N,0
3490,76,59.12,INAT,M,CAS,S,4
3491,82,53.36,INAT,M,SOL,S,0
3492,76,58.23,INAT,M,CAS,N,11
3493,82,64.23,INAT,M,VIU,N,0
3494,72,55.14,INAT,M,CAS,S,0
3495,68,,PEN,F,CAS,S,1
